"","REGION","ISLAND","STRATA","YEAR","TotFish","Acanthuridae","Albulidae","Aulostomidae","Balistidae","Belonidae","Carangidae","Carcharhinidae","Chanidae","Congridae","Dasyatidae","Diodontidae","Echeneidae","Ephippidae","Fistulariidae","Ginglymostomatidae","Haemulidae","Holocentridae","Kyphosidae","Labridae","Lethrinidae","Lutjanidae","Monacanthidae","Mullidae","Muraenidae","Myliobatidae","Ophichthidae","Oplegnathidae","Scaridae","Scombridae","Serranidae","Sphyraenidae","Sphyrnidae","Stegostomatidae","Tetraodontidae","UNKNOWN","n"
"205","MARIAN","Sarigan","Forereef",2011,0.000876572766533468,5.77186449598663e-05,0,0,0,0,0.000315806363925059,3.92575078237111e-05,0,0,0,0,0,0,0,2.19270310068436e-05,0,0,0,1.30684960719646e-05,0,3.02130837086106e-05,0,0,0,0,0,0,1.27765872196372e-05,0,1.30684960719646e-05,0.000468457339777047,0,0,0,0,4
"206","MARIAN","Tinian","Forereef",2011,5.8518229068519e-05,5.19708321890971e-06,0,0,5.19708321890971e-06,0,1.07063785897752e-05,1.30458425621907e-05,0,0,1.06977623390335e-05,6.87035120892621e-06,0,0,5.91951917018346e-06,0,0,0,0,5.14534406731882e-06,5.14534406731882e-06,1.09171881568476e-05,0,0,6.40789497160875e-06,7.32568589643122e-06,0,0,2.15623847311865e-05,0,1.07804546132548e-05,0,0,0,0,0,9
"207","PRIAs","Wake","Forereef",2011,0.000221039786828258,5.99897076389023e-06,0,0,0,0,8.12875569918142e-05,0.000105849730072612,0,0,0,3.62767317027781e-06,0,0,1.63519229244396e-05,0,0,0,0,2.75884831738902e-05,3.35513475286052e-06,4.54158581687352e-06,7.95181056050938e-06,0,1.2749928856248e-05,1.13578643949804e-05,0,0,7.49434786973882e-05,0,8.69367862040615e-06,3.55873664146876e-06,0,0,0,0,14
"208","PRIAs","Baker","Forereef",2012,0.00118692112845218,0.000193918226063325,0,2.03214972536559e-05,9.00723480236967e-06,0,9.23088055669779e-05,8.58628510160271e-05,0,0,5.09314062402622e-06,5.25385959276526e-06,5.53972883170161e-06,0,0,0,0,0,2.12257379382451e-05,1.45146346944984e-05,1.17815401417621e-05,0.00017819349942213,3.19368216351024e-05,0,0,4.39738744952859e-05,0,0,6.06723927390922e-05,0.000141846804181031,2.26946096758631e-05,0.00113723851729549,1.13768661942135e-05,0,0,0,10
"209","PRIAs","Howland","Forereef",2012,0.000473243765889792,0.000202794883445164,0,9.8556624149673e-06,4.87226101691991e-06,0,0.000102057706750912,0.000129285516870575,5.77839813111492e-05,0,7.84559797630338e-06,0,0,0,0,0,0,0,0,4.87226101691991e-06,7.6391818825287e-06,0.000176897413106658,3.39375714765407e-05,4.92783120748365e-06,0,1.5117791552903e-05,0,0,0.000113069230308927,0.000167449490867259,4.40799512927142e-05,3.84346584948565e-05,6.44993624059395e-06,0,0,0,10
"210","PRIAs","Jarvis","Forereef",2012,0.000940676212197892,6.38568883129896e-05,0,0,2.61238880326352e-05,0,0.000156098919934672,0.000315139873873979,0,0,0,5.84013681937251e-06,0,0,4.0904775234641e-05,0,0,0,0,2.20647458253876e-05,7.80771564223024e-06,5.11873170136143e-05,6.36898679013071e-06,0,0,0,0,0,3.86517050429298e-05,0,1.59744565255946e-05,0.000897003861902267,6.65155446949067e-06,0,0,0,7
"211","PRIAs","Johnston","Forereef",2012,0.000134400055242289,3.72704261766699e-05,0,3.71710310712026e-05,0,0,3.40120488826011e-05,6.34819829781784e-06,0,0,0,3.26068772531653e-06,0,0,2.21654740794796e-05,0,0,0,0,3.71683400812965e-06,0,1.57175619818524e-05,4.05416679655162e-06,4.84666645401037e-06,1.09497142197295e-05,9.50579061189652e-06,0,0,3.55460934418037e-05,0,0,0,0,0,0,0,14
"212","PRIAs","Kingman","Forereef",2012,0.00108563930255719,2.16791748281671e-05,0,1.45598309473075e-05,0,3.4679422796379e-05,0.000150868875494069,8.60179572789035e-05,0.000156223873749731,0,0,0,0,0,4.81592081871622e-06,0,0,0,0,3.57790329400885e-06,0,0.000144586235923025,0,0,0,4.81592081871622e-06,0,0,7.49907592558453e-05,0,5.29872567749479e-06,0.00104294061705296,2.55432281677534e-06,0,0,0,16
"213","SAMOA","Ofu & Olosega","Forereef",2012,0.000112005177774185,6.12196546430857e-06,0,0,7.94307595780902e-06,0,1.01697963564643e-05,1.50910138429185e-05,0,0,0,0,0,0,4.61063504675265e-06,4.61063504675265e-06,1.52122017622795e-05,0,0,8.7313552762569e-06,6.86936121123481e-06,5.5603626628428e-05,5.67672432409845e-06,1.40331990130862e-05,0,0,0,0,7.9134699278785e-05,0,1.00959057769358e-05,5.61277507373968e-05,0,0,0,0,10
"214","PRIAs","Palmyra","Forereef",2012,0.00130647439848228,3.98277547655305e-05,0,7.88600047413072e-06,5.66264740787471e-05,0,0.00114963909850121,8.32711552442074e-05,0.00049597344453436,0,0,0,0,0,1.34482369949106e-05,0,0,0,0,2.81263803122057e-05,1.14924358219219e-05,5.46669092017171e-05,2.47402529335179e-06,0,0,1.51662342513945e-05,0,0,9.15563488530794e-05,0,1.49899597351839e-05,1.06853050160514e-05,2.35505033528831e-06,0,0,0,21
"215","SAMOA","Rose","Forereef",2012,0.000440818858866425,0.000151209997862939,0,0,3.39786907664282e-05,0,2.18419556441209e-05,5.06025504295467e-05,0,0,0,0,0,0,1.30501960192371e-05,0,0,0,0,7.89326515408335e-06,6.24513409882154e-06,4.17654399935329e-05,6.24513409882154e-06,6.24513409882154e-06,0,0,0,0,3.45770128686138e-05,5.97900467172783e-06,5.97900467172783e-06,0.000427456624701089,0,0,0,0,7
"216","SAMOA","Swains","Forereef",2012,0.00493717175520898,0.000355719571341634,0,0,0,0,0.000327582416305211,0.000420218212634864,0,0,0,0,0,0,3.72105441934553e-05,0,0,0,0,1.39473057893385e-05,0,0.000182919300283107,0,0,0,0,0,0,0.000197870315351937,3.60884127731506e-05,0,0.00438827390018319,0,0,0,0,6
"217","SAMOA","Tau","Forereef",2012,0.000220639781382037,2.09697755036207e-05,0,0,1.49340256928384e-05,0,4.65024775858465e-05,7.67572164745366e-06,0,0,0,6.03386795726826e-06,0,0,2.40760888108197e-05,0,1.59959776833506e-05,8.14639373754212e-06,0,9.64075943108374e-06,0,5.54182246683693e-05,0,4.19343678279127e-06,6.03386795726826e-06,4.32040522837742e-06,0,0,0.00021792230023273,0,7.25988779577406e-06,4.01268146846994e-06,0,0,6.02744153849128e-06,0,11
"218","SAMOA","Tutuila","Forereef",2012,0.000106889314443779,8.56728819167454e-06,0,3.33611937224855e-06,3.2710115196324e-06,0,3.95782606082341e-05,3.6841203029465e-06,1.44533957407494e-06,0,1.44533957407494e-06,6.47227159269606e-06,0,4.57323406455624e-06,4.39952053556514e-06,0,1.2063322871822e-05,0,2.29706986246851e-06,1.05147757191155e-05,6.43690555532755e-06,1.70878627487927e-05,1.44533957407494e-06,3.06518969744294e-06,0,2.19942353203308e-06,0,0,9.35264958135058e-05,1.5060236632511e-06,5.20981829680275e-06,6.40700328855938e-06,0,1.26651728475466e-06,2.38622747728009e-06,0,33
"219","MARIAN","Aguijan","Forereef",2014,4.05004254106396e-05,0,0,0,1.87864480567612e-05,0,1.77632006970756e-05,1.71678603916296e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65229733972257e-05,0,0,0,1.65229733972257e-05,0,0,3.07634380929169e-05,0,1.77472098135057e-05,0,0,0,0,0,3
"220","MARIAN","Alamagan","Forereef",2014,0.0019118442449436,2.70115109328618e-05,0,0,1.47874746866982e-05,0,0.00186582471842264,0.000242585121385715,3.08400779904569e-05,0,0,0,0,0,0,2.95749493733964e-05,0,0,0,0,0,0.000108201017470206,0,0,1.47874746866982e-05,0,0,0,7.97882595356974e-05,0,1.54200389952284e-05,0,0,0,0,0,3
"221","MARIAN","Asuncion","Forereef",2014,0.000200288831783957,0.000118899146869441,0,0,0,0,3.63410280412422e-05,2.81481814710484e-05,0,0,0,0,0,0,3.9083660388562e-05,0,2.04099697826589e-05,0,0,0,0,4.03656408113684e-05,8.48056190963694e-06,0,0,1.43656991588107e-05,0,0,5.50591812247452e-05,2.54416857289108e-05,1.61287991976482e-05,0,0,0,0,0,5
"222","MARIAN","Farallon de Pajaros","Forereef",2014,5.17127725404144e-05,8.98053319793906e-05,0,2.99351106597969e-05,0,0,2.99351106597969e-05,9.51188078774863e-05,0,0,0,0,0,0,4.92432695234025e-05,2.46216347617013e-05,0,0,0,0,0,3.71943312866694e-05,1.06269517961913e-05,0,0,0,0,0,2.46216347617013e-05,0,2.99351106597969e-05,0.000172351443331909,0,0,0,0,2
"223","MARIAN","Guam","Forereef",2014,7.29811424946263e-05,4.02925472782119e-06,0,2.33441316628495e-06,2.29223498703619e-06,0,5.20837332092778e-05,4.59814946852157e-06,0,0,2.47764091584085e-06,3.88413006955908e-06,1.43505447402571e-06,0,5.86831772826291e-06,0,1.76186671058305e-06,0,0,4.18004110254689e-06,0,4.16404075983742e-06,0,0,2.28118990863743e-06,2.25265008142314e-06,0,0,1.71855952021627e-05,0,0,0,0,0,1.94924076759733e-06,0,31
"224","MARIAN","Guguan","Forereef",2014,0.00289421470029205,0.000533015818368865,0,0,0,0,0.002762947821711,4.59056175971777e-05,0,0,0,0,0,0,0,0.000124051210033163,0,0,0,0,0,0.000214905265299826,0,0,0,0,0,0,4.56635867925351e-05,3.06037450647851e-05,3.06037450647851e-05,0,0,0,0,0,3
"225","MARIAN","Maug","Forereef",2014,0.000357508626067707,3.93214508946221e-05,0,5.53885819185905e-06,8.0029381596109e-06,0,1.40175249750281e-05,3.65100183292964e-05,0,0,6.1560763066162e-06,0,0,0,5.97334622786044e-06,0,0,0,0,0,0,0.000350049115902921,1.58159207068081e-05,0,6.1560763066162e-06,0,0,0,3.31484786296318e-05,1.07761635940192e-05,1.10023679731933e-05,0,0,0,0,0,8
"226","MARIAN","Pagan","Forereef",2014,0.000121989707751383,1.5982911076924e-05,0,0,0,0,1.52802589969166e-05,5.93362136559642e-06,0,0,5.01336802708529e-06,5.42560415909409e-06,0,0,0,6.03663379751671e-06,8.74735850688536e-06,0,0,0,0,5.39824181890619e-05,8.16304073211071e-06,0,3.68475524114119e-06,0,0,0,5.19176927492764e-05,0,4.74853015689171e-06,0,0,0,0,0,11
"227","MARIAN","Rota","Forereef",2014,0.000279110416060806,2.51733398961509e-05,0,0,7.08329331592774e-06,0,0.000129333732684841,7.15379754050926e-06,0,0,7.83473364232307e-06,7.20316662844586e-06,0,0,1.77947499926952e-05,4.66858671334384e-06,0,0,0,4.66858671334384e-06,7.27211066872317e-06,1.79107000499619e-05,5.93158333089839e-06,0,0,0,0,0,0.000144564195970463,4.88726590802157e-06,9.33717342668768e-06,0,0,0,0,0,8
"228","MARIAN","Saipan","Forereef",2014,0.000120770308428412,1.32882920744884e-05,0,3.03246167932407e-06,5.55171915764362e-06,0,1.69365065059705e-05,3.49890666522218e-06,0,0,7.21897882405317e-06,1.24036435062478e-05,0,0,0,0,4.71118009330865e-06,0,8.60623514642365e-06,9.35529451742639e-06,4.77610640373457e-06,1.7944211675295e-05,3.03246167932407e-06,0,0,0,0,0,7.83389310137913e-05,8.00371357616089e-06,4.4521973734478e-06,0,0,0,3.70272542028758e-06,0,14
"229","MARIAN","Sarigan","Forereef",2014,0.000836768803671694,0,0,0,2.23794220897064e-05,0,2.23794220897064e-05,0,0,0,0,2.14094013838667e-05,0,0,0,6.71382662691192e-05,4.47588441794128e-05,0,0,0,0,1.94693599721874e-05,0,0,0,0,0,0,0.000272433147899836,2.23794220897064e-05,2.14094013838667e-05,0.000447588441794128,0,0,0,0,2
"230","MARIAN","Tinian","Forereef",2014,3.59961305504746e-05,6.34183925664519e-06,0,0,4.37965285778439e-06,0,9.5902890215822e-06,3.1709196283226e-06,0,0,1.10165395802776e-05,9.69304923858644e-06,0,0,4.811238183183e-06,0,0,0,0,6.13428440473429e-06,3.55569642945537e-06,7.34409939986173e-06,3.69715323484066e-06,0,3.55569642945537e-06,0,0,0,1.49779473632872e-05,0,1.07738629932242e-05,0,0,0,3.55569642945537e-06,0,11
"231","PRIAs","Wake","Forereef",2014,0.000213190132162673,1.47497333784318e-05,0,6.00946292202264e-06,0,0,0.000168474086119968,8.42367854997842e-05,0,0,0,9.82678246382437e-06,0,0,1.01120079323787e-05,0,0,0,3.76955388565947e-06,1.53877627931859e-05,0,6.70047186345851e-06,0,0,1.20019307191214e-05,3.41840932282842e-05,0,0,2.18471336132614e-05,0,9.63367482211836e-06,0,0,0,0,0,10
"232","PRIAs","Baker","Forereef",2015,0.000348384343488324,0.0001668085055698,0,2.17110397245783e-05,9.68584579178991e-06,0,4.85764582030368e-05,8.49241597310434e-05,0.000333744563003793,0,9.27068230566091e-06,0,0,0,0,0,0,0,0,1.85413646113218e-05,0,0.000277853734472731,0,0,0,4.3148699338262e-05,0,0,6.49359513550251e-05,0,3.84820432699622e-05,3.46203002444768e-05,0,0,0,0,5
"233","PRIAs","Howland","Forereef",2015,0.000415021753025509,7.53569995037787e-05,0,0,1.75205290875685e-05,0,0.000216968042420258,9.84833928233421e-05,0,0,0,0,0,0,0,0,0,0,0,0,8.95793169848341e-06,0.000175072301651302,1.20926255438091e-05,0,0,3.59240590765994e-05,0,0,2.52488805910068e-05,0,3.93312640385838e-05,0,0,0,1.11299457612072e-05,0,5
"234","PRIAs","Jarvis","Forereef",2015,0.00408773422961576,2.26462879992458e-05,0,5.70419760967891e-06,1.14083952193578e-05,0,6.24471353352133e-05,0.000571088098587249,0.000118216212888881,0,0,1.71125928290367e-05,0,0,7.99788293231205e-06,0,0,0,0,9.5458381708751e-06,0,0.000124236402135627,0,0,0,5.81001189101948e-05,0,0,8.65271172730847e-05,0,3.22228653139262e-05,0.00421833654393983,5.70419760967891e-06,0,0,0,6
"235","PRIAs","Johnston","Forereef",2015,7.30915524739298e-05,1.60539870795419e-05,0,4.1122326069271e-05,0,0,2.96731794633211e-05,0,0,0,0,5.00042271753052e-06,0,0,1.43955209566715e-05,0,0,0,0,6.78911948622964e-06,0,1.03447478617604e-05,1.32812831339935e-05,0,6.25686487984428e-06,7.96969814688712e-06,0,0,9.93391378172772e-06,0,0,0,0,0,0,0,14
"236","PRIAs","Kingman","Forereef",2015,0.000287995971390772,1.82837853215861e-05,0,0,0,0,0.000126962882612952,9.16342100741837e-05,1.54141716548203e-05,0,0,0,0,0,1.07424822490455e-05,0,0,0,0,0,5.88408230266021e-06,0.000155196119086337,3.79927182066198e-06,0,0,3.52868984050298e-06,0,0,9.0064077001205e-05,4.9232193656612e-06,6.74246778904257e-06,0.000141272810808892,4.59791513005349e-06,0,0,0,12
"237","SAMOA","Ofu & Olosega","Forereef",2015,0.000125655185316912,0,0,0,6.39869657494363e-06,0,4.40309422280798e-06,5.24004261917708e-06,0,0,0,0,0,0,3.85881457670772e-06,6.56605779251047e-06,8.06088172351504e-06,0,0,1.09055722040127e-05,3.85881457670772e-06,1.87921303137906e-05,0,5.52285905941896e-06,0,0,0,0,0.000102363313357817,0,5.51164549776097e-06,8.66610248436128e-05,0,0,0,0,10
"238","PRIAs","Palmyra","Forereef",2015,0.000300193567069348,2.38195093918963e-06,0,0,7.70233104136199e-06,0,3.77560010998796e-05,6.46172248129169e-05,0.000225219509499596,0,0,0,0,0,4.75689012920267e-06,0,0,0,0,4.72809877456276e-06,6.32796226370393e-06,0.000142092615344147,0,0,0,1.370237390267e-05,0,0,2.31635303081379e-05,2.29463613794758e-06,1.52331097055224e-05,9.56564261754954e-05,2.21282023072977e-06,0,0,0,19
"239","SAMOA","Rose","Forereef",2015,0.000198208726369312,4.31918546648423e-05,0,0,0,0,2.07969552483217e-05,1.00529450737924e-05,0,0,0,0,0,0,1.06533753388899e-05,0,0,0,0,0,0,8.58212021714759e-05,0,0,9.07620697855242e-06,0,0,0,2.23328576335855e-05,0,0,0.00025691146037464,0,0,0,0,5
"240","SAMOA","Swains","Forereef",2015,0.00237794161653294,5.44076154766006e-05,0,0,0,0,0.000617998481950057,5.0618188018218e-05,0,0,0,0,0,0,0.00019951341634507,0,0,0,0,0,0,0.000272648427444363,1.59462939745407e-05,0,0,0,0,0,0.000152657639784903,0,0,0.00243858027131183,0,0,0,0,6
"241","SAMOA","Tau","Forereef",2015,0.00021047934134909,1.47918762392159e-05,0,0,0,0,6.18233049770191e-06,5.24371085044366e-06,0,0,0,3.0372707751931e-06,0,0,3.32065396908113e-06,3.164282440889e-06,1.62486750138654e-05,0,0,1.04836533024654e-05,5.85569930891317e-06,4.55109126604833e-05,0,0,3.01281159461777e-06,3.164282440889e-06,0,0,0.000144098282609689,3.32065396908113e-06,0,8.94539116265349e-05,0,0,7.6337088874687e-06,0,12
"242","SAMOA","Tutuila","Forereef",2015,9.77238322583228e-05,9.61808320063928e-06,0,3.48258009848298e-06,1.69233415141102e-06,0,2.30785838994553e-05,2.19048354747706e-06,0,0,0,2.2599258971763e-06,1.32253600887814e-06,3.96760802663441e-06,2.80488508665604e-06,0,0,0,1.22843331305265e-05,3.96158466157292e-06,2.13659220424915e-06,1.43958564824483e-05,0,1.66318482020409e-06,1.76819964845874e-06,4.4100744647067e-06,0,0,6.78440835450646e-05,1.66318482020409e-06,6.59772506335169e-06,1.89675667795472e-05,0,0,3.37257448084829e-06,0,29
